,사업장명,도로명전체주소,좌표정보(x),좌표정보(y),시도명
1199,주식회사 나랑여행,"부산광역시 중구 대영로 247, 502호 (영주동)",385704.179290977,181150.076167714,부산광역시
1200,주식회사 신성관광여행사,"제주특별자치도 제주시 신대로 63, 3층 306호 (연동)",153180.706846164,-417.026764366928,제주특별자치도
1201,주식회사 예나투어,"광주광역시 북구 일곡로41번길 24, 1층 (일곡동)",190112.925762478,189955.938941929,광주광역시
1202,(주)위드플래닝,울산광역시 동구 문재로 6 (방어동),419237.725629877,223691.908345,울산광역시
1203,에스앤마일즈 주식회사,"서울특별시 서초구 명달로 120, 6층 (서초동)",200339.046845939,442855.537457651,서울특별시
1204,주식회사 마이리얼트립,"서울특별시 서초구 강남대로 311, 한화생명보험빌딩 18층 1729호 (서초동)",202605.525331034,443189.699750908,서울특별시
1205,고고투어엔마이스(주),"부산광역시 수영구 수영로575번길 33, 4층 (광안동)",392310.413539575,186283.701222687,부산광역시
1206,주식회사 백제,"전라남도 여수시 돌산읍 강남9길 43-23, 2층",269112.715850755,135882.421781039,전라남도
1207,(주)융풍투어,"서울특별시 중구 남대문로7길 11, 태양빌딩 4층 401호 (소공동)",198274.209368138,451268.05553169,서울특별시
1208,(주)투어앤마이스,"서울특별시 금천구 가산디지털1로 5, 대륭테크노타운 20차 18층 1813호 (가산동)",189920.528610917,440521.85524888,서울특별시
1209,레지스컴 주식회사,"인천광역시 미추홀구 경인로 229, 인천IT타워 16층 12호 (도화동)",170560.798827806,440325.53291132,인천광역시
1210,(주)투어꼼빠니아,"서울특별시 중구 서소문로 99, 502호 (서소문동)",197470.535483079,451184.591163055,서울특별시
1211,오늘의여행,"충청북도 청주시 상당구 월평로150번길 49, 1층 (용암동)",244715.497241272,345439.867907646,충청북도
1212,(주)지비지투어,"서울특별시 관악구 남부순환로 1799, 대영빌딩 808호 (봉천동)",195519.229019438,442187.250439123,서울특별시
1214,주식회사 붓다로드,"서울특별시 종로구 삼봉로 81, 두산위브파빌리온 401호 (수송동)",198324.653631679,452252.812389497,서울특별시
1215,(주)에이아이드럭스토어,"인천광역시 중구 운중로177번길 39, 2층 (중산동)",159981.738743954,443957.958603428,인천광역시
1216,(주)아가타여행사,"서울특별시 서대문구 연세로 50-1, 연세의료원 2층 (신촌동)",194584.959249312,451381.585492051,서울특별시
1217,형제케이팝,"서울특별시 마포구 양화로 156, LG팰리스빌딩 1412호 (동교동)",193166.430144679,450425.852790862,서울특별시
1218,주식회사 케이지인터내셔널,"서울특별시 마포구 월드컵북로 102, 303호 (성산동)",192386.611783666,451147.701381757,서울특별시
1219,봉봉투어 주식회사,"경기도 파주시 중앙로 237, 405호 (금촌동)",180436.449886058,472809.739936306,경기도
1220,동아항공(주),"서울특별시 용산구 한강대로 296, 참빛빌딩 1층 (남영동)",197504.647924839,449160.021904876,서울특별시
1221,주식회사 유니티스,"서울특별시 강남구 테헤란로4길 6, 강남역 센트럴 푸르지오 시티 b205호 (역삼동)",202520.972243984,443946.832938881,서울특별시
1222,주식회사 세대국제여행사,"제주특별자치도 제주시 노연로 62, 신성오피스텔 601호 (연동)",152219.956364529,-1062.98027105119,제주특별자치도
1223,주식회사 와이지씨코리아 트래블,"서울특별시 강남구 강남대로 508, 영동월드빌딩 515호 (논현동)",202002.72619152,445053.37468974,서울특별시
1224,주식회사 아이티에이(ITA),"울산광역시 중구 번영로 371, 1402호 (학산동)",410905.165592335,231208.92512078,울산광역시
1225,하얼빈국제여행사,"서울특별시 영등포구 대림로29길 37, 1층 (대림동)",190729.008467627,443560.753598535,서울특별시
1227,주식회사 세종투어,"서울특별시 마포구 월드컵북로 400, 서울산업진흥원 2층 w-19호 (상암동)",190182.067334395,453141.676626027,서울특별시
1228,Haotour,전라남도 여수시 쌍봉로 55 (학동),260521.348847889,141107.401081349,전라남도
1229,퍼니크루,"서울특별시 서초구 강남대로107길 21, 대능빌딩 2층 (잠원동)",201483.408349862,446180.260965954,서울특별시
1230,인벤션,"서울특별시 강남구 테헤란로 151, 역삼하이츠빌딩 1615호 (역삼동)",203120.866692148,444313.008610517,서울특별시
1231,주식회사 해외,"제주특별자치도 제주시 도령로 87, 현대오피스텔 522호 (연동)",152276.726348585,-497.048987096745,제주특별자치도
1232,주식회사 삼송이앤엠홀딩스,"서울특별시 서초구 사평대로26길 8, 포레 933빌딩 5층 (반포동)",199814.181959575,444174.321790304,서울특별시
1233,주식회사 트레블월드,"서울특별시 종로구 종로 19, 르메이에르종로타운1 637호 (종로1가)",198150.300374121,452019.212642931,서울특별시
1234,(주)청화여행사,"서울특별시 강서구 까치산로 163, 201호 (화곡동)",186908.675022484,449967.924252308,서울특별시
1235,(주)현대관광개발,"서울특별시 마포구 월드컵북로 77, 3층 (성산동)",192475.490585961,450929.242122967,서울특별시
1236,주식회사 대박여행,"서울특별시 마포구 동교로46길 42-20, 3층 (연남동)",193441.736881726,451067.07430813,서울특별시
1237,피피티 모터투어,"서울특별시 강남구 영동대로 324, 907호 (대치동)",205834.057580829,444596.716943335,서울특별시
1238,큐피트여행사,"서울특별시 마포구 독막로28길 10, 109동 B101호 (신수동, 밤섬경남아너스빌)",194301.304865904,449388.053900946,서울특별시
1239,(주)워너투어닷컴,"서울특별시 강남구 테헤란로25길 20, 역삼현대벤쳐텔 9층 911호 (역삼동)",203081.161708641,444381.101104143,서울특별시
1240,모키드(주),대구광역시 달서구 조암남로 75 (월성동),337718.511881539,258852.102806417,대구광역시
1241,인제이 주식회사,"서울특별시 강북구 도봉로 328, 가든타워빌딩 8층 803호 (번동)",202155.401317068,459411.940883021,서울특별시
1242,다해 크리에이티브,"서울특별시 서초구 강남대로 369, 에이플러스에셋타워 12층 1620호 (서초동)",202422.661282039,443716.344781328,서울특별시
1243,주식회사 궁금해,"서울특별시 마포구 양화로 183, 효성홍익인간오피스텔 2층 (동교동)",193314.124814503,450682.987554634,서울특별시
1244,(주)라이투어,"충청남도 아산시 시민로449번길 24, 2층 (온천동)",199859.792490473,365229.503132066,충청남도
1245,제이엘,"서울특별시 영등포구 63로 40, 라이프오피스텔 203호 (여의도동)",194561.746032498,446364.318286465,서울특별시
1246,(주)비즈탑코리아,"경기도 고양시 덕양구 원흥5로 4, 디올리치빌딩 3층 302호 (삼송동)",188990.060090922,460546.941692781,경기도
1247,김해여행사,"경상남도 김해시 구산로39번길 4, B1층 (구산동)",370382.338578575,196069.457605074,경상남도
1248,(주)로드시스템,"서울특별시 송파구 오금로 87, 잠실리시온 1123호 (방이동)",209427.410217251,445829.725943441,서울특별시
1249,투홍투어,"서울특별시 성북구 종암로 132, 115-2호 (종암동, 종암우림카이저팰리스)",202887.735294472,455516.204264925,서울특별시
1250,(주)무디글로벌,"서울특별시 강서구 마곡중앙로 171, 마곡나루역프라이빗타워Ⅱ 507호 (마곡동)",184715.45178233,451876.480698088,서울특별시
1251,복성여행사,"서울특별시 강서구 등촌로51길 4, 2층 (등촌동)",187832.647143788,449643.92412075,서울특별시
1252,(주)청안,"경상북도 안동시 강남5길 9, 2층 (정하동)",355333.314932989,340224.622803787,경상북도
1253,(사)한국연근해어선외국인선원관리협회,"서울특별시 동대문구 하정로 10, 건양빌딩 302호 (신설동)",202319.389797108,452187.689584346,서울특별시
1254,유한회사 투어코리아,"전라남도 여수시 율촌면 율촌로 80, 1층 상가 (유)투어코리아",252904.803390207,153851.643624666,전라남도
1255,(주)다나트립,"서울특별시 금천구 시흥대로 391, 홈플러스 금천점 3층 (독산동)",190809.507840375,440728.382273075,서울특별시
1256,(주)한야국제여행사,"서울특별시 금천구 가산디지털1로 168, 우림라이온스밸리 에이동 1012호 (가산동)",189538.020935968,441982.427934953,서울특별시
1257,신화로 세계여행,"경기도 의왕시 오봉산단3로 25, 더리브비즈원 에이동 15층 1518호 (삼동)",195798.787281088,425169.451069834,경기도
1258,(주)이엔티글로벌코리아,"서울특별시 강남구 밤고개로1길 10, 수서현대벤쳐빌 802호 (수서동)",208937.760652081,442873.588039887,서울특별시
1259,주식회사 헬리오스인터내셔널,"제주특별자치도 제주시 도령로 123, 202호 (연동, 삼무원룸아파트)",152550.628870487,-294.969649844622,제주특별자치도
1260,(주)티켓몹,"서울특별시 금천구 가산디지털1로 83, 파트너스타워 204-62호 (가산동)",189700.026948955,441229.110998601,서울특별시
1261,임팩트트래블,"서울특별시 서초구 서초중앙로18길 31, 용원빌딩 2층 230호 (서초동)",201345.772661697,443270.5372211,서울특별시
1262,에코버드투어,"서울특별시 마포구 마포대로 92, 효성해링턴스퀘어 A동 3층 128호 (도화동)",195616.580723896,448973.867131637,서울특별시
1263,프로젝트H,"제주특별자치도 제주시 구산로 26, 201호 (아라일동)",156983.632279207,-1389.46620676663,제주특별자치도
1264,(주)굿디인터내셔널,"서울특별시 영등포구 영신로30길 11, 401호 (영등포동4가, 스퀘어뷰)",191310.802066296,446298.597950752,서울특별시
1265,(주)동성삼우국제여행사,"서울특별시 강남구 강남대로 310, 유니온센터오피스텔 20층 04호 (역삼동)",202725.962072631,443203.561575728,서울특별시
1266,하늘투어,"부산광역시 기장군 기장읍 차성로 461, 108동 104호 (이진캐스빌블루 1차아파트)",401883.263603118,197544.573617538,부산광역시
1267,주식회사 범한항공여행,"충청북도 청주시 흥덕구 송화로166번길 22, 1층 103호 (송절동)",240375.509630181,351645.861562109,충청북도
1268,(주)투어피플,"대전광역시 중구 태평로 71, 삼부프라자 203호 (태평동)",235249.085595717,313681.079573387,대전광역시
1269,주식회사 디스커버리,광주광역시 북구 양산택지로33번길 10-1 (양산동),188834.604274473,190058.438279337,광주광역시
1270,주식회사 여행이조아요,"광주광역시 북구 송해로40번길 8-25, 2층 (삼각동)",190962.370302218,189084.39094432,광주광역시
1271,주식회사 더버스 (The BUS),경기도 양평군 양평읍 도장골길 31-3,243468.634704915,444422.303706448,경기도
1272,주식회사 정성국제여행사,"제주특별자치도 제주시 신대로12길 51, 로얄쇼핑센타및오피스텔 515호 (연동)",152631.300292882,-753.971230180774,제주특별자치도
1273,(주)선우항공여행사,"부산광역시 동구 중앙대로 342, 유한양행 4층 (초량동)",386490.271324611,182706.047486974,부산광역시
1275,(주)티에스트래블,"서울특별시 강서구 마곡서로 152, 두산더랜드타워 A동 710호 (마곡동)",184526.084367975,451722.650631223,서울특별시
1276,주식회사 삼홍투어,"서울특별시 서초구 강남대로61길 10, 센터프라자 906호 (서초동)",202183.509841993,444119.505393165,서울특별시
1277,(주)플라이어스,"서울특별시 서초구 강남대로 359, 대우도씨에빛2 603호 (서초동)",202459.257859185,443620.263219246,서울특별시
1278,(주)부산항공여행사,"부산광역시 동래구 아시아드대로 149, 2층 (사직동)",388011.059295662,190668.953028783,부산광역시
1280,주식회사 한누리,"서울특별시 강동구 천중로15길 36, 2층 201호 (천호동, 도원빌딩)",211281.13352851,449390.850498098,서울특별시
1281,메리플랜 주식회사,"서울특별시 마포구 큰우물로 76, 고려빌딩 4층 403호 (도화동)",195153.212273485,448725.074636557,서울특별시
1282,(주)여행세계,"서울특별시 강서구 화곡로 429, 토피아빌딩 402-13호 (가양동)",187125.882786229,451038.464052645,서울특별시
1283,주식회사 시원국제,"인천광역시 남동구 구월남로 120, 백세빌딩 6층 47호 (구월동)",173630.514804658,439031.661667549,인천광역시
1284,(주)굿모닝 교육여행사,"경기도 의정부시 장곡로 598, 월드프라자 202호 (신곡동)",206037.492171272,471920.066024812,경기도
1285,(주)아이에스오비,"부산광역시 해운대구 센텀1로 28, 더블유비씨더팔레스오피스텔 101동 3001호 (우동)",394115.595090543,187246.521204797,부산광역시
